passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
552.00 ,Jayant Setty,11-16-2022,96.00 ,1598.91 ,4.36 
553.00 ,Romil Srinivasan,8-31-2022,96.00 ,1887.85 ,3.69 
554.00 ,Adira Wadhwa,6-27-2023,45.00 ,420.62 ,4.05 
555.00 ,Lakshit Chatterjee,10-08-2022,44.00 ,1036.83 ,4.65 
556.00 ,Rhea Bhagat,12-23-2022,87.00 ,1747.61 ,3.97 
557.00 ,Jayant Ahuja,03-06-2023,82.00 ,1153.01 ,3.39 
558.00 ,Mishti Sangha,07-02-2023,63.00 ,1522.33 ,3.59 
559.00 ,Advik Sastry,2-17-2023,91.00 ,542.99 ,3.99 
560.00 ,Nirvi Sheth,2-16-2023,86.00 ,413.03 ,4.88 
561.00 ,Saira Uppal,09-01-2022,59.00 ,1879.84 ,4.99 
562.00 ,Nakul Roy,11-25-2022,14.00 ,745.02 ,4.95 
563.00 ,Umang Savant,12-04-2022,12.00 ,259.15 ,4.14 
564.00 ,Bhamini Banik,5-27-2023,69.00 ,730.35 ,3.93 
565.00 ,Diya Mangal,1-14-2023,44.00 ,333.16 ,4.41 
566.00 ,Ojas Krish,02-05-2023,98.00 ,202.41 ,4.24 
567.00 ,Kanav Chander,9-27-2022,92.00 ,1283.79 ,3.88 
568.00 ,Darshit Kapur,10-06-2022,98.00 ,1037.12 ,4.45 
569.00 ,Darshit Gopal,3-28-2023,23.00 ,918.88 ,3.48 
570.00 ,Kanav Bhakta,9-14-2022,84.00 ,1715.78 ,3.31 
571.00 ,Ranbir Shankar,12-01-2022,66.00 ,1993.63 ,3.17 
572.00 ,Damini Sura,9-18-2022,30.00 ,835.54 ,3.07 
573.00 ,Mohanlal Ahuja,08-12-2022,58.00 ,512.69 ,3.29 
574.00 ,Anay Doshi,11-21-2022,50.00 ,367.03 ,4.43 
575.00 ,Taran Dugar,12-27-2022,94.00 ,792.02 ,3.34 
576.00 ,Aniruddh Sarin,5-28-2023,92.00 ,398.28 ,4.80 
577.00 ,Azad Khurana,6-25-2023,59.00 ,1436.94 ,4.85 
578.00 ,Aayush Khosla,06-02-2023,62.00 ,880.05 ,3.43 
579.00 ,Zara Khatri,2-20-2023,81.00 ,1138.88 ,4.59 
580.00 ,Rania Chaudhuri,6-20-2023,18.00 ,1810.12 ,3.70 
581.00 ,Prerak Baral,03-10-2023,38.00 ,274.19 ,4.88 
582.00 ,Ranbir Dhillon,5-17-2023,21.00 ,469.32 ,4.91 
583.00 ,Dhruv Chopra,3-23-2023,18.00 ,1971.70 ,3.62 
584.00 ,Trisha Bajwa,03-10-2023,21.00 ,406.35 ,3.10 
585.00 ,Misha Shroff,12-26-2022,63.00 ,949.04 ,3.12 
586.00 ,Ishaan Chana,12-14-2022,33.00 ,1973.43 ,3.76 
587.00 ,Stuvan Gola,5-20-2023,10.00 ,785.08 ,3.73 
588.00 ,Miraan Bava,04-04-2023,56.00 ,915.37 ,4.94 
589.00 ,Anya Sarraf,4-23-2023,73.00 ,1905.79 ,3.07 
590.00 ,Charvi Shroff,03-04-2023,16.00 ,308.40 ,4.70 
591.00 ,Vritika Lalla,03-05-2023,24.00 ,1659.77 ,4.64 
592.00 ,Tiya Deo,04-04-2023,99.00 ,369.48 ,4.48 
593.00 ,Damini Rastogi,4-20-2023,77.00 ,1316.37 ,4.45 
594.00 ,Yuvraj  Kalita,05-06-2023,70.00 ,1014.99 ,3.28 
595.00 ,Nakul Devi,12-20-2022,92.00 ,112.26 ,4.59 
596.00 ,Anaya Doctor,09-03-2022,62.00 ,1040.35 ,3.89 
597.00 ,Yashvi Brar,05-08-2023,23.00 ,1998.11 ,4.97 
598.00 ,Badal Loke,3-29-2023,64.00 ,1939.88 ,3.23 
599.00 ,Mamooty Sodhi,5-27-2023,65.00 ,296.30 ,3.61 
600.00 ,Aaina Kibe,12-12-2022,78.00 ,1740.03 ,3.25 
601.00 ,Ayesha Khurana,12-03-2022,33.00 ,293.78 ,3.64 
602.00 ,Biju Doshi,3-25-2023,16.00 ,1207.43 ,4.08 
603.00 ,Uthkarsh Raj,9-18-2022,82.00 ,1151.17 ,3.43 
604.00 ,Mannat Hans,2-20-2023,35.00 ,1773.68 ,4.33 
605.00 ,Yasmin Dara,10-27-2022,29.00 ,991.78 ,4.16 
606.00 ,Aaryahi Bal,5-19-2023,15.00 ,851.28 ,3.44 
607.00 ,Ojas Goyal,3-19-2023,37.00 ,1469.18 ,3.03 
608.00 ,Darshit Deep,11-22-2022,45.00 ,375.65 ,3.28 
609.00 ,Rohan Sibal,3-15-2023,82.00 ,1565.91 ,4.28 
610.00 ,Uthkarsh Golla,10-09-2022,26.00 ,1453.22 ,5.00 
611.00 ,Amira Goda,06-01-2023,58.00 ,1252.83 ,3.35 
612.00 ,Samiha Sha,11-20-2022,45.00 ,425.59 ,3.48 
613.00 ,Jhanvi Jaggi,4-20-2023,13.00 ,1085.42 ,4.82 
614.00 ,Fateh Doshi,10-09-2022,26.00 ,414.55 ,4.04 
615.00 ,Mannat Swaminathan,1-30-2023,55.00 ,456.14 ,4.88 
616.00 ,Jiya Zachariah,06-08-2023,18.00 ,1503.80 ,4.49 
617.00 ,Jayan Arora,5-14-2023,40.00 ,1932.26 ,3.63 
618.00 ,Vardaniya Brahmbhatt,4-22-2023,68.00 ,501.06 ,4.77 
619.00 ,Anahita Raju,12-24-2022,25.00 ,762.00 ,4.34 
620.00 ,Renee Soni,05-06-2023,19.00 ,1103.28 ,4.48 
621.00 ,Gokul Ratti,12-28-2022,89.00 ,705.18 ,3.20 
622.00 ,Yuvraj  Bhandari,09-11-2022,93.00 ,1681.38 ,4.64 
623.00 ,Prisha Dass,05-06-2023,97.00 ,1888.57 ,3.21 
624.00 ,Devansh Kari,10-30-2022,31.00 ,838.18 ,3.56 
625.00 ,Ayesha Raj,3-17-2023,15.00 ,1310.12 ,3.88 
626.00 ,Kashvi Savant,9-26-2022,40.00 ,1047.07 ,4.98 
627.00 ,Stuvan Deol,3-29-2023,49.00 ,737.70 ,4.68 
628.00 ,Renee Sinha,01-08-2023,77.00 ,1607.76 ,3.39 
629.00 ,Bhavin Bains,8-22-2022,28.00 ,1121.68 ,3.51 
630.00 ,Aradhya Sachdev,1-16-2023,68.00 ,917.94 ,4.07 
631.00 ,Anvi Mangat,03-11-2023,96.00 ,693.78 ,4.10 
632.00 ,Onkar Mannan,2-21-2023,37.00 ,1821.53 ,3.82 
633.00 ,Advik Roy,03-01-2023,12.00 ,1169.30 ,4.57 
634.00 ,Ira Devi,9-20-2022,78.00 ,1457.27 ,3.60 
635.00 ,Kaira Shukla,02-06-2023,44.00 ,309.18 ,3.99 
636.00 ,Riya Ben,4-17-2023,74.00 ,1992.36 ,4.19 
637.00 ,Ivana Gera,1-30-2023,26.00 ,1320.54 ,4.61 
638.00 ,Navya Sami,6-30-2023,50.00 ,1001.58 ,3.35 
639.00 ,Manjari Dhaliwal,05-05-2023,72.00 ,362.53 ,4.69 
640.00 ,Chirag Ramanathan,10-07-2022,99.00 ,164.20 ,3.67 
641.00 ,Miraya Krishnamurthy,2-23-2023,29.00 ,1803.02 ,4.37 
642.00 ,Arnav Sahota,5-26-2023,31.00 ,1793.10 ,3.53 
643.00 ,Rasha Datta,3-28-2023,72.00 ,1259.75 ,3.92 
644.00 ,Navya Shroff,12-31-2022,41.00 ,1489.78 ,4.24 
645.00 ,Himmat Bandi,10-02-2022,52.00 ,1762.31 ,4.60 
646.00 ,Shayak Lal,3-19-2023,96.00 ,298.13 ,3.71 
647.00 ,Drishya Luthra,4-17-2023,93.00 ,1288.67 ,3.03 
648.00 ,Akarsh Baral,03-05-2023,100.00 ,987.27 ,3.61 
649.00 ,Taran Gour,3-16-2023,53.00 ,829.86 ,4.78 
650.00 ,Piya Tak,10-03-2022,78.00 ,1828.40 ,3.31 
651.00 ,Seher Date,6-23-2023,54.00 ,117.76 ,3.53 
652.00 ,Ivana Mannan,8-26-2022,25.00 ,1853.11 ,3.74 
653.00 ,Taimur Hegde,5-17-2023,80.00 ,422.35 ,3.96 
654.00 ,Saanvi Ramakrishnan,07-11-2023,97.00 ,1556.72 ,3.88 
655.00 ,Inaaya  Mann,1-19-2023,99.00 ,1283.79 ,4.72 
656.00 ,Anay Choudhury,9-16-2022,92.00 ,1700.38 ,4.04 
657.00 ,Miraan Dhingra,6-17-2023,82.00 ,756.73 ,4.63 
658.00 ,Zoya Mander,12-26-2022,13.00 ,576.88 ,4.30 
659.00 ,Yasmin Anand,6-22-2023,12.00 ,1255.24 ,4.52 
660.00 ,Myra Chaudhary,8-27-2022,90.00 ,1301.41 ,3.05 
661.00 ,Taran Ghosh,06-11-2023,12.00 ,387.95 ,3.65 
662.00 ,Ira Sharma,8-19-2022,90.00 ,906.01 ,4.58 
663.00 ,Saanvi Bath,9-14-2022,20.00 ,1342.24 ,4.06 
664.00 ,Jayan Soman,3-30-2023,14.00 ,700.58 ,3.96 
665.00 ,Ojas Banik,12-24-2022,43.00 ,749.05 ,4.69 
666.00 ,Anaya Dara,11-16-2022,60.00 ,274.13 ,3.02 
667.00 ,Nitya Chada,10-27-2022,55.00 ,1652.68 ,4.47 
668.00 ,Sahil Buch,3-25-2023,20.00 ,692.45 ,3.85 
669.00 ,Aradhya Vora,03-04-2023,48.00 ,1494.20 ,3.50 
670.00 ,Piya Sinha,9-27-2022,37.00 ,1193.87 ,4.29 
671.00 ,Tarini Chawla,11-21-2022,81.00 ,1240.68 ,3.75 
672.00 ,Kiaan Madan,8-17-2022,15.00 ,763.33 ,4.65 
673.00 ,Vihaan Kota,12-27-2022,91.00 ,975.56 ,3.42 
674.00 ,Neelofar Deo,9-18-2022,45.00 ,1882.25 ,4.59 
675.00 ,Yuvraj  Dora,07-02-2023,30.00 ,176.89 ,3.60 
676.00 ,Jivin Anand,9-25-2022,65.00 ,1807.33 ,4.44 
677.00 ,Gokul Bir,01-01-2023,83.00 ,1409.98 ,3.57 
678.00 ,Saanvi Soman,02-01-2023,74.00 ,826.45 ,3.84 
679.00 ,Damini Kakar,3-21-2023,36.00 ,666.55 ,4.89 
680.00 ,Mohanlal Yadav,6-27-2023,13.00 ,1593.10 ,4.64 
681.00 ,Divit Bhatnagar,2-27-2023,48.00 ,565.13 ,4.80 
682.00 ,Jivin Bhasin,6-27-2023,45.00 ,1487.72 ,3.05 
683.00 ,Shamik Tak,07-06-2023,69.00 ,1120.87 ,4.54 
684.00 ,Siya Bala,01-03-2023,20.00 ,308.24 ,3.62 
685.00 ,Ranbir Lanka,6-24-2023,43.00 ,318.34 ,4.65 
686.00 ,Yuvraj  Dugal,06-03-2023,32.00 ,1704.02 ,4.86 
687.00 ,Hridaan Soman,8-28-2022,38.00 ,653.74 ,4.97 
688.00 ,Prisha Lad,04-05-2023,27.00 ,1369.47 ,3.80 
689.00 ,Anika Raval,8-13-2022,51.00 ,273.57 ,4.86 
690.00 ,Samiha Ramakrishnan,10-25-2022,87.00 ,705.80 ,3.91 
691.00 ,Adah Jha,02-01-2023,12.00 ,1536.03 ,4.06 
692.00 ,Inaaya  Verma,01-06-2023,22.00 ,1509.87 ,4.39 
693.00 ,Hunar Badami,1-30-2023,44.00 ,1096.23 ,4.50 
694.00 ,Navya Dugar,1-16-2023,21.00 ,1526.83 ,4.42 
695.00 ,Khushi Wagle,2-20-2023,16.00 ,1028.62 ,3.22 
696.00 ,Yashvi Maharaj,12-10-2022,88.00 ,1832.27 ,4.62 
697.00 ,Jhanvi Malhotra,12-20-2022,55.00 ,435.98 ,3.01 
698.00 ,Navya Keer,2-16-2023,100.00 ,268.79 ,4.32 
699.00 ,Priyansh Bains,3-24-2023,60.00 ,995.45 ,4.18 
700.00 ,Prerak Manne,04-10-2023,35.00 ,514.73 ,3.23 
701.00 ,Ayesha Manda,06-05-2023,93.00 ,122.25 ,4.54 
702.00 ,Manjari Bajwa,10-11-2022,86.00 ,468.73 ,4.06 
703.00 ,Divit Dhawan,09-01-2022,15.00 ,1462.88 ,4.06 
704.00 ,Anahi Saxena,5-26-2023,30.00 ,987.21 ,3.08 
705.00 ,Zain Aggarwal,07-07-2023,54.00 ,762.82 ,3.15 
706.00 ,Samaira Sehgal,04-01-2023,38.00 ,1276.42 ,4.99 
707.00 ,Amira Bala,1-23-2023,66.00 ,1187.03 ,3.01 
708.00 ,Lakshay Chanda,9-18-2022,25.00 ,1677.69 ,3.22 
709.00 ,Parinaaz Lalla,4-22-2023,91.00 ,304.19 ,3.22 
710.00 ,Anay Sule,1-20-2023,22.00 ,1172.57 ,4.75 
711.00 ,Hansh Char,8-29-2022,44.00 ,579.55 ,3.91 
712.00 ,Neelofar Bawa,11-06-2022,78.00 ,862.75 ,4.90 
713.00 ,Onkar Dave,02-02-2023,93.00 ,348.44 ,4.16 
714.00 ,Pari Bhandari,9-20-2022,55.00 ,833.75 ,4.45 
715.00 ,Kiara Wagle,9-16-2022,50.00 ,959.72 ,4.41 
716.00 ,Alisha Reddy,6-23-2023,86.00 ,939.69 ,4.26 
717.00 ,Ehsaan Madan,03-05-2023,99.00 ,838.61 ,3.87 
718.00 ,Faiyaz Savant,11-05-2022,13.00 ,142.68 ,4.40 
719.00 ,Jivin Mandal,3-31-2023,56.00 ,319.77 ,4.83 
720.00 ,Jivika Varghese,3-25-2023,83.00 ,481.79 ,4.35 
721.00 ,Ranbir Sibal,11-17-2022,57.00 ,1033.38 ,3.90 
722.00 ,Diya Deshpande,10-15-2022,70.00 ,1230.88 ,3.43 
723.00 ,Yuvaan Zacharia,1-14-2023,79.00 ,350.25 ,4.25 
724.00 ,Dishani Reddy,12-01-2022,81.00 ,196.55 ,4.89 
725.00 ,Aaina Vyas,11-13-2022,39.00 ,1647.49 ,3.04 
726.00 ,Fateh Mann,04-10-2023,56.00 ,464.65 ,3.48 
727.00 ,Ehsaan Roy,12-22-2022,77.00 ,1778.89 ,3.71 
728.00 ,Indrans Choudhury,12-21-2022,80.00 ,1240.25 ,3.99 
729.00 ,Aarav Rajan,07-09-2023,83.00 ,246.99 ,4.74 
730.00 ,Bhavin Roy,05-05-2023,61.00 ,1334.10 ,3.44 
731.00 ,Mahika Walla,11-29-2022,65.00 ,848.06 ,4.86 
732.00 ,Lagan Som,1-24-2023,42.00 ,1309.91 ,4.55 
733.00 ,Vaibhav Magar,02-08-2023,71.00 ,1541.26 ,4.15 
734.00 ,Aniruddh Korpal,10-08-2022,97.00 ,772.61 ,4.53 
735.00 ,Saira Din,5-13-2023,90.00 ,798.32 ,3.80 
736.00 ,Kabir Sinha,02-03-2023,13.00 ,1242.98 ,3.52 
737.00 ,Anay Grewal,9-27-2022,27.00 ,115.97 ,3.13 
738.00 ,Shanaya Chana,07-04-2023,73.00 ,333.98 ,4.33 
739.00 ,Tanya Lad,05-01-2023,76.00 ,1387.77 ,3.20 
740.00 ,Ahana  Wadhwa,09-12-2022,43.00 ,826.85 ,4.16 
741.00 ,Aaina Aggarwal,04-08-2023,13.00 ,617.18 ,3.06 
742.00 ,Pranay Garg,5-13-2023,91.00 ,1807.45 ,3.32 
743.00 ,Shray De,07-02-2023,87.00 ,997.43 ,3.87 
744.00 ,Shanaya Ahluwalia,9-19-2022,20.00 ,642.38 ,4.19 
745.00 ,Jayesh Trivedi,12-02-2022,31.00 ,1099.39 ,4.94 
746.00 ,Jivika Biswas,9-14-2022,27.00 ,1095.82 ,3.70 
747.00 ,Myra Sura,07-07-2023,53.00 ,1390.87 ,3.46 
748.00 ,Pihu Gola,06-07-2023,27.00 ,984.06 ,3.17 
749.00 ,Oorja Bandi,05-07-2023,84.00 ,198.54 ,3.91 
750.00 ,Vidur Saxena,12-09-2022,71.00 ,1905.60 ,3.13 
751.00 ,Shamik Deo,12-03-2022,88.00 ,1830.79 ,4.83 
752.00 ,Keya Dutt,5-22-2023,49.00 ,841.32 ,4.62 
753.00 ,Anaya Bhardwaj,01-01-2023,10.00 ,1941.36 ,4.86 
754.00 ,Shlok Balay,1-31-2023,27.00 ,323.13 ,3.02 
755.00 ,Kiaan Jayaraman,10-21-2022,14.00 ,956.94 ,4.94 
756.00 ,Heer Zachariah,5-16-2023,23.00 ,410.60 ,4.03 
757.00 ,Kanav Gera,07-02-2023,14.00 ,1487.84 ,4.37 
758.00 ,Lakshit Apte,1-23-2023,72.00 ,1671.86 ,3.67 
759.00 ,Dhruv Swaminathan,3-31-2023,36.00 ,1573.41 ,4.92 
760.00 ,Ranbir Contractor,09-12-2022,73.00 ,561.88 ,3.95 
761.00 ,Mahika Madan,04-11-2023,23.00 ,167.89 ,4.77 
762.00 ,Anahi Sibal,11-05-2022,17.00 ,1744.37 ,4.85 
763.00 ,Lagan Sabharwal,03-03-2023,74.00 ,685.78 ,4.10 
764.00 ,Jivin Sachdeva,9-21-2022,27.00 ,626.54 ,3.68 
765.00 ,Shaan Gade,3-20-2023,89.00 ,1695.73 ,3.59 
766.00 ,Bhavin Jaggi,5-26-2023,53.00 ,212.20 ,4.86 
767.00 ,Parinaaz Salvi,12-05-2022,18.00 ,1744.64 ,3.12 
768.00 ,Anya Kala,02-03-2023,24.00 ,281.61 ,3.01 
769.00 ,Myra Dass,11-02-2022,24.00 ,133.88 ,4.09 
770.00 ,Navya Goswami,3-20-2023,49.00 ,529.63 ,3.28 
771.00 ,Sana Mannan,6-13-2023,39.00 ,487.92 ,4.32 
772.00 ,Jiya Krishna,5-28-2023,87.00 ,1614.44 ,4.39 
773.00 ,Jayesh Bhargava,10-15-2022,31.00 ,693.40 ,3.74 
774.00 ,Elakshi Loyal,01-01-2023,14.00 ,385.24 ,3.91 
775.00 ,Zaina Deo,04-06-2023,69.00 ,190.80 ,4.85 
776.00 ,Khushi Warrior,12-02-2022,87.00 ,915.82 ,3.96 
777.00 ,Dishani Sawhney,11-26-2022,44.00 ,1701.38 ,4.76 
778.00 ,Aarav Jaggi,10-05-2022,34.00 ,807.37 ,3.83 
779.00 ,Madhup Vaidya,2-28-2023,30.00 ,133.31 ,4.32 
780.00 ,Myra Mander,1-17-2023,63.00 ,799.23 ,3.51 
781.00 ,Ritvik Dhar,07-06-2023,71.00 ,1075.04 ,4.67 
782.00 ,Pihu Sami,11-11-2022,89.00 ,1221.00 ,4.79 
783.00 ,Yuvraj  Arya,2-19-2023,89.00 ,589.72 ,3.09 
784.00 ,Anahita Sankaran,05-08-2023,66.00 ,850.57 ,4.49 
785.00 ,Jivin Seth,06-10-2023,71.00 ,423.23 ,4.91 
786.00 ,Adira Krishnamurthy,10-30-2022,75.00 ,348.81 ,4.23 
787.00 ,Prisha Bera,11-18-2022,69.00 ,580.38 ,4.19 
788.00 ,Hiran Chauhan,10-03-2022,41.00 ,556.18 ,3.53 
789.00 ,Mehul Bakshi,11-17-2022,78.00 ,594.05 ,4.15 
790.00 ,Jhanvi Dugar,4-14-2023,81.00 ,440.25 ,3.61 
791.00 ,Nakul Saraf,5-18-2023,40.00 ,1662.92 ,4.95 
792.00 ,Mamooty Handa,12-28-2022,95.00 ,1347.89 ,3.04 
793.00 ,Yashvi Ray,10-25-2022,52.00 ,1803.02 ,3.77 
794.00 ,Yuvaan Setty,6-28-2023,19.00 ,1405.34 ,3.39 
795.00 ,Devansh Chowdhury,8-31-2022,28.00 ,1496.09 ,4.32 
796.00 ,Arhaan Bains,04-09-2023,34.00 ,1702.43 ,3.11 
797.00 ,Kiara Basu,07-01-2023,99.00 ,1447.77 ,4.18 
798.00 ,Keya Tak,3-25-2023,61.00 ,250.09 ,4.49 
799.00 ,Aarush Taneja,12-31-2022,69.00 ,300.08 ,3.51 
800.00 ,Dhruv Khare,01-01-2023,62.00 ,1358.50 ,4.97 
801.00 ,Tanya Goswami,3-21-2023,51.00 ,1330.28 ,4.91 
802.00 ,Aarush Ghosh,6-28-2023,31.00 ,1919.56 ,4.35 
803.00 ,Tiya Saha,8-28-2022,75.00 ,840.04 ,4.79 
804.00 ,Nehmat Bains,4-27-2023,64.00 ,988.73 ,3.02 
805.00 ,Aarna Contractor,6-16-2023,89.00 ,573.07 ,3.33 
806.00 ,Farhan Mane,4-23-2023,74.00 ,1795.58 ,4.79 
807.00 ,Elakshi Chand,2-20-2023,71.00 ,1808.25 ,4.92 
808.00 ,Rati Bava,05-05-2023,86.00 ,504.56 ,3.80 
809.00 ,Ira Chand,01-04-2023,34.00 ,908.13 ,4.08 
810.00 ,Ivan Badal,04-07-2023,71.00 ,304.39 ,4.24 
811.00 ,Aniruddh Raval,4-19-2023,69.00 ,1681.04 ,3.40 
812.00 ,Zeeshan Bhakta,05-02-2023,44.00 ,186.21 ,3.83 
813.00 ,Ryan Aggarwal,12-04-2022,100.00 ,1343.92 ,4.95 
814.00 ,Arnav Sami,05-12-2023,18.00 ,343.57 ,3.24 
815.00 ,Samarth Gole,3-22-2023,62.00 ,1873.35 ,4.69 
816.00 ,Riya Sarma,1-22-2023,12.00 ,656.03 ,3.51 
817.00 ,Pranay Chakraborty,4-20-2023,37.00 ,1272.22 ,3.20 
818.00 ,Dharmajan Sur,6-15-2023,23.00 ,1518.69 ,3.16 
819.00 ,Nitya Bera,5-16-2023,45.00 ,689.18 ,4.35 
820.00 ,Nitya Karpe,11-09-2022,76.00 ,1894.58 ,3.77 
821.00 ,Zaina Soni,07-10-2023,95.00 ,1925.31 ,4.97 
822.00 ,Vihaan Master,01-10-2023,89.00 ,1651.96 ,3.82 
823.00 ,Neysa Uppal,5-20-2023,88.00 ,1781.98 ,4.75 
824.00 ,Zoya Rattan,9-17-2022,96.00 ,1697.23 ,3.98 
825.00 ,Kimaya Dass,11-21-2022,47.00 ,740.06 ,3.90 
826.00 ,Adira Wali,01-02-2023,76.00 ,197.39 ,3.96 
827.00 ,Mamooty Bedi,02-12-2023,24.00 ,1961.47 ,3.71 
828.00 ,Riya Wason,06-08-2023,15.00 ,1767.48 ,4.92 
829.00 ,Onkar Saxena,5-23-2023,83.00 ,1809.34 ,4.65 
830.00 ,Pranay Bhattacharyya,03-05-2023,11.00 ,1348.34 ,3.13 
831.00 ,Anahi Sane,9-21-2022,68.00 ,408.40 ,4.08 
832.00 ,Saanvi Chand,8-23-2022,87.00 ,1259.68 ,3.21 
833.00 ,Indranil Sani,12-25-2022,18.00 ,1365.71 ,4.98 
834.00 ,Jivika Iyengar,9-18-2022,16.00 ,279.15 ,4.59 
835.00 ,Shray Randhawa,12-30-2022,87.00 ,122.79 ,3.30 
836.00 ,Vivaan Dube,09-09-2022,95.00 ,433.90 ,4.99 
837.00 ,Advik Gour,2-14-2023,56.00 ,1916.42 ,3.27 
838.00 ,Shaan Jani,5-31-2023,63.00 ,976.72 ,4.81 
839.00 ,Hiran Bhavsar,4-29-2023,29.00 ,1998.81 ,3.68 
840.00 ,Vihaan Chahal,4-19-2023,100.00 ,787.33 ,3.76 
841.00 ,Armaan Kala,1-27-2023,83.00 ,1296.62 ,3.11 
842.00 ,Jhanvi Sankaran,10-14-2022,71.00 ,1944.82 ,4.24 
843.00 ,Sara Dutt,3-26-2023,82.00 ,1821.99 ,4.57 
844.00 ,Alia Subramanian,11-26-2022,34.00 ,855.37 ,3.19 
845.00 ,Prisha Grewal,04-08-2023,99.00 ,1859.38 ,4.48 
846.00 ,Rati Upadhyay,09-09-2022,31.00 ,258.97 ,3.01 
847.00 ,Ishaan Som,1-28-2023,15.00 ,591.56 ,3.97 
848.00 ,Diya Doshi,6-22-2023,98.00 ,1947.89 ,4.80 
849.00 ,Kavya Bora,05-10-2023,44.00 ,749.01 ,4.33 
850.00 ,Kartik Sarin,12-03-2022,98.00 ,216.41 ,4.81 
851.00 ,Arhaan Trivedi,02-10-2023,16.00 ,803.69 ,3.99 
852.00 ,Nirvaan Das,1-22-2023,37.00 ,473.15 ,4.18 
853.00 ,Elakshi Bhattacharyya,10-18-2022,91.00 ,505.85 ,3.05 
854.00 ,Madhup Chad,11-06-2022,93.00 ,1459.18 ,3.30 
855.00 ,Bhamini Mann,11-15-2022,55.00 ,396.28 ,4.39 
856.00 ,Umang Babu,5-15-2023,41.00 ,938.58 ,3.33 
857.00 ,Stuvan Koshy,04-09-2023,96.00 ,1896.34 ,3.22 
858.00 ,Diya Jhaveri,12-25-2022,59.00 ,429.90 ,4.50 
859.00 ,Arnav Lala,01-07-2023,49.00 ,1120.44 ,4.35 
860.00 ,Diya Wason,6-18-2023,43.00 ,617.60 ,4.86 
861.00 ,Raghav Bhardwaj,1-27-2023,71.00 ,1078.98 ,3.70 
862.00 ,Saanvi Bhavsar,10-06-2022,21.00 ,1301.04 ,3.33 
863.00 ,Farhan Dayal,12-04-2022,33.00 ,1619.37 ,4.37 
864.00 ,Armaan Hayer,8-27-2022,49.00 ,1855.08 ,3.11 
865.00 ,Anvi Singhal,6-24-2023,73.00 ,1068.56 ,3.84 
866.00 ,Neysa Boase,12-29-2022,84.00 ,120.99 ,4.40 
867.00 ,Adah Sagar,05-12-2023,48.00 ,1048.45 ,4.28 
868.00 ,Lakshit Rao,02-09-2023,12.00 ,264.52 ,4.58 
869.00 ,Purab Bali,1-25-2023,82.00 ,1511.36 ,4.83 
870.00 ,Onkar Amble,10-19-2022,83.00 ,1920.11 ,4.42 
871.00 ,Chirag Krish,2-19-2023,90.00 ,1881.36 ,4.63 
872.00 ,Pranay Dyal,9-20-2022,69.00 ,241.16 ,3.87 
873.00 ,Mahika Kapadia,3-24-2023,11.00 ,1744.51 ,4.05 
874.00 ,Mishti Maharaj,11-08-2022,71.00 ,979.10 ,4.98 
875.00 ,Himmat Bhardwaj,11-16-2022,88.00 ,1189.19 ,3.81 
876.00 ,Ranbir Talwar,04-02-2023,52.00 ,347.41 ,4.56 
877.00 ,Mamooty Keer,4-18-2023,42.00 ,1263.19 ,3.11 
878.00 ,Umang Lalla,12-22-2022,11.00 ,119.48 ,4.57 
879.00 ,Anika Arya,12-17-2022,82.00 ,855.06 ,3.96 
880.00 ,Alisha Aggarwal,10-28-2022,62.00 ,357.72 ,4.35 
881.00 ,Adira Soman,02-04-2023,21.00 ,527.56 ,4.68 
882.00 ,Tarini Chauhan,5-24-2023,51.00 ,838.05 ,4.51 
883.00 ,Anaya Sridhar,06-08-2023,68.00 ,272.79 ,3.18 
884.00 ,Emir Hegde,12-21-2022,73.00 ,647.70 ,4.22 
885.00 ,Tiya Keer,10-19-2022,22.00 ,1618.31 ,4.62 
886.00 ,Armaan Lala,11-27-2022,44.00 ,614.28 ,4.35 
887.00 ,Himmat Anne,4-29-2023,22.00 ,136.05 ,4.19 
888.00 ,Manikya Acharya,06-08-2023,85.00 ,1308.33 ,4.38 
889.00 ,Aarav Koshy,11-20-2022,49.00 ,1993.31 ,3.71 
890.00 ,Dhanush Sheth,5-24-2023,44.00 ,1278.06 ,4.51 
891.00 ,Onkar Sabharwal,12-19-2022,33.00 ,496.67 ,3.20 
892.00 ,Hrishita Bhagat,4-23-2023,85.00 ,1437.80 ,3.42 
893.00 ,Mannat Bajwa,10-09-2022,84.00 ,1661.51 ,3.15 
894.00 ,Madhup Bava,4-13-2023,58.00 ,1845.78 ,4.83 
895.00 ,Miraya Sundaram,5-30-2023,36.00 ,1288.25 ,3.64 
896.00 ,Abram Rau,11-17-2022,36.00 ,796.67 ,3.71 
897.00 ,Ahana  Sagar,05-05-2023,37.00 ,1895.25 ,3.92 
898.00 ,Vardaniya Kapoor,04-05-2023,35.00 ,1279.96 ,3.85 
899.00 ,Vivaan Kashyap,12-17-2022,21.00 ,1451.62 ,4.02 
900.00 ,Hrishita Majumdar,11-09-2022,53.00 ,256.66 ,3.90 
901.00 ,Inaaya  Anand,6-17-2023,92.00 ,195.41 ,3.42 
902.00 ,Tushar Khare,2-27-2023,33.00 ,1025.49 ,4.83 
903.00 ,Mamooty Kota,11-02-2022,60.00 ,833.35 ,4.17 
