driver_id,driver_name,join_date,rating,total_rides,earnings
449.00 ,Keya Vohra,7-21-2023,3.38 ,446.00 ,1313.37 
450.00 ,Ayesha Anand,2-24-2023,4.45 ,95.00 ,1846.17 
451.00 ,Amira Bhardwaj,01-03-2023,3.68 ,79.00 ,4285.89 
452.00 ,Raghav Choudhary,9-15-2022,3.36 ,63.00 ,2928.14 
453.00 ,Tarini Chaudhuri,8-20-2022,4.84 ,271.00 ,712.60 
454.00 ,Hiran Rege,9-27-2022,4.15 ,178.00 ,4654.52 
455.00 ,Tushar Bhatti,03-07-2023,4.92 ,439.00 ,4633.00 
456.00 ,Lakshit Anne,07-03-2023,4.85 ,181.00 ,3723.09 
457.00 ,Nirvi Boase,07-03-2023,3.33 ,480.00 ,4598.00 
458.00 ,Indrajit Bhatti,06-06-2023,3.31 ,412.00 ,1295.73 
459.00 ,Kiaan Grover,03-06-2023,3.19 ,177.00 ,902.08 
460.00 ,Shalv Raj,9-25-2022,3.57 ,183.00 ,2497.55 
461.00 ,Amani Sur,5-14-2023,4.06 ,457.00 ,3449.27 
462.00 ,Kanav Dhar,5-31-2023,4.28 ,270.00 ,768.48 
463.00 ,Mahika Kapoor,12-14-2022,3.96 ,99.00 ,1004.66 
464.00 ,Umang Kumar,7-20-2023,4.59 ,231.00 ,3409.21 
465.00 ,Umang Contractor,9-30-2022,3.89 ,276.00 ,3212.53 
466.00 ,Kiara Yohannan,11-27-2022,3.11 ,151.00 ,1300.87 
467.00 ,Amani Khare,12-25-2022,3.05 ,498.00 ,1006.48 
468.00 ,Ayesha Suresh,5-19-2023,4.36 ,333.00 ,4509.57 
469.00 ,Adira Srivastava,1-20-2023,3.75 ,125.00 ,4453.54 
470.00 ,Kimaya Cheema,02-12-2023,4.61 ,454.00 ,4770.57 
471.00 ,Yasmin Butala,03-10-2023,3.12 ,323.00 ,4581.91 
472.00 ,Pranay Batta,07-11-2023,4.64 ,307.00 ,2344.29 
473.00 ,Vivaan Kota,9-27-2022,3.28 ,318.00 ,1712.21 
474.00 ,Divit Rau,12-07-2022,3.05 ,233.00 ,1435.01 
475.00 ,Tushar Chaudhry,10-21-2022,4.50 ,411.00 ,4733.06 
476.00 ,Aarush Sankaran,2-13-2023,4.20 ,97.00 ,1483.44 
477.00 ,Dharmajan Kala,11-19-2022,4.83 ,390.00 ,4981.45 
478.00 ,Aarush Kala,12-11-2022,4.74 ,385.00 ,3183.85 
479.00 ,Parinaaz Garg,8-25-2022,3.40 ,182.00 ,670.98 
480.00 ,Mohanlal Sankar,10-30-2022,3.49 ,300.00 ,3550.52 
481.00 ,Prerak Karpe,09-08-2022,4.00 ,446.00 ,3991.35 
482.00 ,Bhavin Seth,4-30-2023,4.96 ,374.00 ,1654.18 
483.00 ,Nakul Ganesan,08-12-2022,4.75 ,468.00 ,1291.99 
484.00 ,Romil Dugar,11-14-2022,4.67 ,475.00 ,1285.02 
485.00 ,Indranil Rastogi,10-06-2022,3.08 ,212.00 ,3644.90 
486.00 ,Ryan Singhal,6-28-2023,4.14 ,361.00 ,4583.07 
487.00 ,Dhruv Borde,2-20-2023,3.61 ,404.00 ,912.37 
488.00 ,Heer Mall,11-14-2022,3.18 ,477.00 ,1998.90 
489.00 ,Seher Gola,11-07-2022,4.17 ,126.00 ,3057.55 
490.00 ,Himmat Rajagopal,2-28-2023,4.52 ,213.00 ,4592.65 
491.00 ,Shaan Bava,11-03-2022,4.82 ,498.00 ,2601.69 
492.00 ,Elakshi Sarraf,10-31-2022,3.25 ,344.00 ,4930.69 
493.00 ,Rhea Arora,12-01-2022,4.85 ,373.00 ,1883.41 
494.00 ,Taimur Sengupta,8-23-2022,4.37 ,250.00 ,1108.97 
495.00 ,Rania Ramachandran,05-10-2023,3.98 ,110.00 ,982.63 
496.00 ,Shlok Mandal,10-26-2022,4.73 ,337.00 ,3981.07 
497.00 ,Riya Chaudhry,10-12-2022,3.47 ,299.00 ,2988.54 
498.00 ,Yasmin Majumdar,07-11-2023,3.30 ,288.00 ,3603.11 
499.00 ,Yuvraj  Ram,12-28-2022,3.90 ,256.00 ,4229.77 
500.00 ,Rasha Dutta,12-19-2022,3.84 ,359.00 ,4127.34 
501.00 ,Saksham Contractor,2-19-2023,3.82 ,188.00 ,4604.27 
502.00 ,Hunar Zacharia,1-26-2023,4.27 ,209.00 ,1590.34 
503.00 ,Advika Deshpande,08-01-2023,3.26 ,259.00 ,1305.17 
504.00 ,Kaira Cherian,9-15-2022,3.02 ,178.00 ,4163.60 
505.00 ,Neelofar Shankar,2-22-2023,4.91 ,309.00 ,526.63 
506.00 ,Samarth Loke,04-06-2023,4.64 ,361.00 ,1105.80 
507.00 ,Anahita Wable,05-03-2023,4.30 ,449.00 ,4653.76 
508.00 ,Kashvi Warrior,5-21-2023,4.96 ,379.00 ,2262.10 
509.00 ,Lagan Ben,4-24-2023,4.51 ,94.00 ,2662.64 
510.00 ,Pari Bhagat,12-06-2022,3.87 ,204.00 ,1019.25 
511.00 ,Advika Kannan,04-11-2023,4.95 ,441.00 ,4181.28 
512.00 ,Indrajit Varma,03-03-2023,3.36 ,157.00 ,2035.34 
513.00 ,Heer Bir,4-18-2023,3.89 ,290.00 ,880.04 
514.00 ,Uthkarsh Cherian,09-01-2022,3.87 ,322.00 ,3952.60 
515.00 ,Stuvan Saran,12-14-2022,4.04 ,99.00 ,1236.32 
516.00 ,Anvi Ravel,4-30-2023,4.43 ,62.00 ,4465.88 
517.00 ,Mannat Shukla,10-12-2022,3.32 ,127.00 ,4303.82 
518.00 ,Chirag Mandal,9-26-2022,4.09 ,159.00 ,3297.78 
519.00 ,Renee Chaudry,9-23-2022,4.71 ,411.00 ,2380.60 
520.00 ,Rati Sahni,12-18-2022,4.15 ,152.00 ,4473.04 
521.00 ,Vaibhav Soman,12-25-2022,4.00 ,153.00 ,578.87 
522.00 ,Sara Sharma,03-09-2023,3.87 ,459.00 ,3490.93 
523.00 ,Shamik Varughese,08-03-2023,3.41 ,386.00 ,2859.47 
524.00 ,Nirvaan Balay,09-09-2022,3.73 ,52.00 ,569.42 
525.00 ,Uthkarsh De,7-26-2023,4.33 ,314.00 ,2675.99 
526.00 ,Kiara Comar,06-05-2023,4.80 ,428.00 ,4312.53 
527.00 ,Rasha Shankar,4-18-2023,3.63 ,236.00 ,2438.65 
528.00 ,Ela Anne,8-26-2022,4.22 ,409.00 ,4922.68 
529.00 ,Jiya Sangha,4-29-2023,3.32 ,355.00 ,1109.02 
530.00 ,Sana Sura,11-05-2022,4.42 ,54.00 ,4160.71 
531.00 ,Indrans Baria,8-16-2022,3.88 ,399.00 ,2486.33 
532.00 ,Nirvi Sarna,9-30-2022,4.51 ,358.00 ,1812.72 
533.00 ,Arhaan Kumer,8-18-2022,4.78 ,447.00 ,3946.37 
534.00 ,Shalv Dutt,04-04-2023,3.65 ,66.00 ,2427.62 
535.00 ,Gatik Ravel,11-28-2022,3.27 ,63.00 ,3409.18 
536.00 ,Tarini Char,9-28-2022,4.96 ,246.00 ,3508.68 
537.00 ,Alisha Gopal,12-17-2022,3.69 ,178.00 ,2379.87 
538.00 ,Vedika Dhar,1-24-2023,3.67 ,250.00 ,1801.29 
539.00 ,Aradhya Kapoor,5-21-2023,4.04 ,233.00 ,2248.12 
540.00 ,Sana Sodhi,6-25-2023,3.77 ,252.00 ,4748.89 
541.00 ,Amira Shere,12-02-2022,4.06 ,209.00 ,1299.48 
542.00 ,Hrishita Khatri,09-09-2022,3.16 ,280.00 ,4073.30 
543.00 ,Keya Saini,10-03-2022,3.36 ,306.00 ,4742.87 
544.00 ,Veer Sharma,7-28-2023,4.41 ,134.00 ,3350.12 
545.00 ,Hunar Vora,9-24-2022,4.54 ,358.00 ,1748.65 
546.00 ,Sara Chaudhry,10-07-2022,4.91 ,304.00 ,3583.09 
547.00 ,Siya Chandran,9-26-2022,3.48 ,377.00 ,899.05 
548.00 ,Aaryahi Venkatesh,10-11-2022,3.37 ,137.00 ,2497.98 
549.00 ,Vihaan Dar,2-16-2023,4.69 ,205.00 ,1321.44 
550.00 ,Elakshi Devi,04-07-2023,4.35 ,111.00 ,4383.82 
551.00 ,Vidur Dalal,12-22-2022,4.89 ,365.00 ,4846.42 
552.00 ,Nishith Kala,11-23-2022,4.21 ,360.00 ,1880.86 
553.00 ,Krish Lad,02-02-2023,4.95 ,206.00 ,4889.93 
554.00 ,Adira Keer,12-03-2022,3.26 ,473.00 ,3274.49 
555.00 ,Priyansh Bora,07-02-2023,3.20 ,310.00 ,2831.26 
556.00 ,Ira Gara,7-30-2023,3.91 ,160.00 ,3383.72 
557.00 ,Renee Singh,09-09-2022,4.44 ,431.00 ,2568.57 
558.00 ,Yakshit Savant,11-07-2022,4.35 ,195.00 ,1377.87 
559.00 ,Sahil Luthra,8-28-2022,4.66 ,98.00 ,4023.60 
560.00 ,Samar Badal,8-30-2022,4.78 ,213.00 ,3084.94 
561.00 ,Parinaaz Rama,4-20-2023,3.95 ,134.00 ,614.80 
562.00 ,Drishya Dugar,7-17-2023,4.87 ,370.00 ,4569.31 
563.00 ,Dharmajan Tara,08-05-2023,4.46 ,225.00 ,2990.48 
564.00 ,Arhaan Sane,7-13-2023,3.70 ,103.00 ,2870.91 
565.00 ,Heer Bhatnagar,7-27-2023,3.06 ,254.00 ,1129.37 
566.00 ,Divit Dayal,1-15-2023,4.21 ,367.00 ,1633.35 
567.00 ,Chirag Luthra,12-30-2022,4.40 ,179.00 ,3710.88 
568.00 ,Pari Chaudhary,2-27-2023,4.84 ,353.00 ,3808.10 
569.00 ,Aayush Sur,10-26-2022,4.30 ,200.00 ,1546.96 
570.00 ,Yuvaan Shukla,10-05-2022,3.18 ,98.00 ,1750.93 
571.00 ,Alisha Khatri,10-20-2022,3.37 ,383.00 ,2914.43 
572.00 ,Amira Raju,2-26-2023,4.19 ,349.00 ,2386.34 
573.00 ,Misha Vala,02-10-2023,4.17 ,334.00 ,4548.62 
574.00 ,Yashvi Kapadia,9-19-2022,3.33 ,411.00 ,2420.18 
575.00 ,Advik Khanna,5-20-2023,4.21 ,189.00 ,2710.74 
576.00 ,Darshit Majumdar,03-02-2023,4.83 ,282.00 ,4974.01 
577.00 ,Onkar Saini,06-11-2023,3.36 ,329.00 ,2382.26 
578.00 ,Amira Rau,9-27-2022,3.13 ,458.00 ,4196.23 
579.00 ,Jayant Dasgupta,6-26-2023,3.63 ,70.00 ,4412.22 
580.00 ,Jivin Suri,07-02-2023,4.92 ,419.00 ,2864.99 
581.00 ,Dhanush Raju,10-29-2022,4.20 ,66.00 ,1554.00 
582.00 ,Vritika Bail,4-15-2023,4.11 ,440.00 ,3968.93 
583.00 ,Aarush Kara,5-15-2023,4.93 ,453.00 ,1378.63 
584.00 ,Samar Agrawal,7-22-2023,3.48 ,294.00 ,759.61 
585.00 ,Saksham Borde,1-13-2023,3.88 ,392.00 ,4454.97 
586.00 ,Tejas Kapur,4-13-2023,4.73 ,97.00 ,3747.95 
587.00 ,Vedika Loke,11-19-2022,4.49 ,214.00 ,3903.53 
588.00 ,Riya Thaker,07-11-2023,3.65 ,387.00 ,4596.04 
589.00 ,Vedika Dubey,6-28-2023,3.34 ,462.00 ,4131.43 
590.00 ,Farhan Kapoor,12-19-2022,4.35 ,470.00 ,1882.60 
591.00 ,Tara Kanda,2-15-2023,4.00 ,357.00 ,585.81 
592.00 ,Ehsaan Sridhar,12-10-2022,4.42 ,354.00 ,2159.90 
593.00 ,Miraan Rajagopalan,11-26-2022,4.95 ,192.00 ,706.10 
594.00 ,Raunak Krishnamurthy,9-20-2022,3.36 ,222.00 ,2465.66 
595.00 ,Damini Chokshi,04-11-2023,3.38 ,268.00 ,1926.36 
596.00 ,Eva Ramachandran,12-24-2022,3.85 ,116.00 ,4884.48 
597.00 ,Biju Magar,02-02-2023,4.23 ,127.00 ,2993.30 
598.00 ,Pihu Desai,2-13-2023,4.63 ,51.00 ,734.47 
599.00 ,Kavya Gopal,06-06-2023,3.25 ,144.00 ,3571.93 
600.00 ,Shalv Yadav,10-03-2022,3.20 ,450.00 ,3539.65 
601.00 ,Shanaya Mall,02-05-2023,3.21 ,192.00 ,4872.02 
602.00 ,Rohan Thakkar,7-28-2023,4.09 ,338.00 ,2779.47 
603.00 ,Faiyaz Loyal,04-12-2023,4.52 ,429.00 ,2429.85 
604.00 ,Anahi Bose,4-15-2023,3.55 ,425.00 ,4749.47 
605.00 ,Ritvik Gandhi,12-17-2022,3.08 ,337.00 ,596.06 
606.00 ,Dhruv Borde,10-16-2022,4.53 ,371.00 ,3901.50 
607.00 ,Ela Shukla,2-27-2023,4.25 ,234.00 ,872.01 
608.00 ,Nakul Sachdeva,8-30-2022,3.67 ,265.00 ,4789.12 
609.00 ,Amani Sha,05-01-2023,4.71 ,340.00 ,2612.36 
610.00 ,Tara Kar,11-21-2022,4.75 ,134.00 ,3919.40 
611.00 ,Advik Kamdar,04-08-2023,4.16 ,58.00 ,4259.21 
612.00 ,Dharmajan Joshi,09-11-2022,3.15 ,187.00 ,4967.90 
613.00 ,Sara Uppal,2-19-2023,3.27 ,373.00 ,3270.36 
614.00 ,Anya Ahuja,10-09-2022,3.98 ,434.00 ,514.55 
615.00 ,Shalv Mandal,6-30-2023,3.50 ,51.00 ,3637.04 
616.00 ,Advik Karnik,5-22-2023,4.61 ,421.00 ,4253.89 
617.00 ,Kiaan Sabharwal,3-28-2023,4.57 ,208.00 ,4339.30 
618.00 ,Ela Varkey,4-17-2023,4.79 ,242.00 ,2656.99 
619.00 ,Rhea Chacko,6-20-2023,3.36 ,51.00 ,764.10 
620.00 ,Anvi Koshy,1-26-2023,4.89 ,268.00 ,1535.89 
621.00 ,Armaan Gandhi,01-03-2023,4.94 ,425.00 ,4240.39 
622.00 ,Sahil Grewal,10-22-2022,4.24 ,383.00 ,1409.30 
623.00 ,Rohan Rana,5-21-2023,3.43 ,156.00 ,3720.66 
624.00 ,Vaibhav Wadhwa,7-15-2023,4.46 ,78.00 ,685.13 
625.00 ,Anay Kohli,02-01-2023,3.80 ,205.00 ,2224.34 
626.00 ,Alia Borde,12-16-2022,3.88 ,165.00 ,3746.09 
627.00 ,Samarth Dugar,09-08-2022,3.16 ,441.00 ,4095.56 
628.00 ,Arnav Bahri,9-29-2022,3.49 ,252.00 ,3347.82 
629.00 ,Mishti Chhabra,7-21-2023,3.11 ,162.00 ,2001.34 
630.00 ,Faiyaz Chauhan,1-25-2023,3.52 ,134.00 ,2936.74 
631.00 ,Umang Sarkar,07-05-2023,4.13 ,479.00 ,2144.28 
632.00 ,Sana Kala,1-22-2023,4.91 ,76.00 ,3555.86 
633.00 ,Zeeshan De,03-02-2023,4.34 ,426.00 ,1291.59 
634.00 ,Aaina Tara,6-26-2023,3.30 ,63.00 ,1230.16 
635.00 ,Oorja Kalla,12-23-2022,4.46 ,203.00 ,3180.88 
636.00 ,Kabir Korpal,1-16-2023,4.83 ,418.00 ,769.49 
637.00 ,Saira Loke,03-12-2023,4.94 ,194.00 ,3592.66 
638.00 ,Ivana Khurana,9-28-2022,3.69 ,298.00 ,834.48 
639.00 ,Rati Goswami,06-03-2023,3.23 ,375.00 ,2762.28 
640.00 ,Dharmajan Balakrishnan,4-16-2023,4.86 ,74.00 ,2558.24 
641.00 ,Shamik Balakrishnan,07-09-2023,3.21 ,174.00 ,685.40 
642.00 ,Aarna Dube,10-01-2022,3.88 ,420.00 ,3606.41 
643.00 ,Biju Shah,09-05-2022,3.21 ,365.00 ,4374.22 
644.00 ,Hrishita Ramachandran,4-16-2023,4.85 ,267.00 ,1066.04 
645.00 ,Khushi Dani,8-25-2022,4.19 ,476.00 ,3099.45 
646.00 ,Kiaan Tailor,1-17-2023,3.99 ,260.00 ,3647.26 
647.00 ,Aniruddh Bhavsar,07-05-2023,4.58 ,365.00 ,915.87 
648.00 ,Tara Ganesh,07-01-2023,3.11 ,453.00 ,1169.49 
649.00 ,Ehsaan Goda,1-26-2023,4.87 ,191.00 ,506.28 
650.00 ,Dishani Sengupta,2-13-2023,4.79 ,137.00 ,3320.70 
651.00 ,Rasha Desai,12-31-2022,3.90 ,88.00 ,2734.78 
652.00 ,Tanya Tripathi,06-01-2023,3.66 ,179.00 ,2591.13 
653.00 ,Ayesha Bhatia,5-26-2023,3.45 ,274.00 ,1464.81 
654.00 ,Umang Jaggi,3-19-2023,4.04 ,498.00 ,3079.58 
655.00 ,Lakshay Verma,06-07-2023,3.52 ,450.00 ,3987.07 
656.00 ,Yuvraj  Kaul,7-20-2023,3.36 ,292.00 ,4760.47 
657.00 ,Jayan Bajwa,03-03-2023,4.75 ,53.00 ,4749.43 
658.00 ,Kimaya Sami,11-26-2022,4.07 ,362.00 ,4755.81 
659.00 ,Shaan Chander,9-24-2022,3.75 ,171.00 ,4687.51 
660.00 ,Emir Rattan,04-11-2023,4.37 ,376.00 ,1361.60 
661.00 ,Taran Borra,2-18-2023,3.07 ,379.00 ,1139.30 
662.00 ,Nitya Kalita,4-18-2023,4.27 ,162.00 ,1505.18 
663.00 ,Aniruddh Tripathi,7-31-2023,4.64 ,203.00 ,1060.35 
664.00 ,Anaya Baral,06-07-2023,4.47 ,226.00 ,1345.38 
665.00 ,Hiran Handa,7-14-2023,4.78 ,61.00 ,3886.17 
666.00 ,Tushar Bir,07-08-2023,4.45 ,269.00 ,3449.68 
667.00 ,Aarush Madan,9-25-2022,4.83 ,223.00 ,3389.22 
668.00 ,Vidur Sarna,8-28-2022,3.04 ,87.00 ,1143.07 
669.00 ,Riya Khare,2-18-2023,3.57 ,441.00 ,1616.75 
670.00 ,Priyansh Devi,5-31-2023,4.34 ,157.00 ,4209.04 
671.00 ,Hridaan Singhal,5-28-2023,4.14 ,73.00 ,4196.24 
672.00 ,Ivana Sharma,05-04-2023,4.42 ,458.00 ,769.76 
673.00 ,Dhruv Dora,8-29-2022,4.24 ,500.00 ,4014.17 
674.00 ,Jivin Deol,3-21-2023,4.84 ,299.00 ,4041.87 
675.00 ,Taran Sachdev,06-03-2023,4.31 ,405.00 ,1545.17 
676.00 ,Indranil Devan,05-08-2023,4.24 ,243.00 ,3172.14 
677.00 ,Nirvaan Jha,11-23-2022,3.32 ,71.00 ,3353.92 
678.00 ,Bhavin Wadhwa,12-16-2022,3.50 ,185.00 ,2016.59 
679.00 ,Khushi Chander,4-18-2023,4.83 ,426.00 ,4453.35 
680.00 ,Eshani Halder,4-21-2023,4.86 ,183.00 ,2068.68 
681.00 ,Mishti Ramanathan,11-03-2022,4.72 ,189.00 ,1180.10 
682.00 ,Madhup Solanki,03-11-2023,4.62 ,75.00 ,3009.59 
683.00 ,Kiara Chawla,12-03-2022,4.27 ,360.00 ,1362.28 
684.00 ,Kavya Gade,06-10-2023,4.81 ,480.00 ,3597.45 
685.00 ,Anaya Savant,02-09-2023,3.46 ,311.00 ,4550.16 
686.00 ,Aaryahi Tella,8-19-2022,4.87 ,326.00 ,1361.14 
687.00 ,Farhan Mallick,9-16-2022,3.17 ,289.00 ,3493.39 
688.00 ,Sumer Ravi,11-20-2022,4.12 ,287.00 ,3182.35 
689.00 ,Keya Bhalla,1-16-2023,4.07 ,200.00 ,4892.81 
690.00 ,Neysa Gade,12-07-2022,3.31 ,306.00 ,1989.81 
691.00 ,Lavanya Goda,1-25-2023,4.46 ,494.00 ,2554.33 
692.00 ,Lavanya Batta,5-29-2023,3.41 ,447.00 ,924.70 
693.00 ,Nitya Manne,10-17-2022,4.64 ,368.00 ,502.04 
694.00 ,Anya Sule,7-24-2023,4.69 ,295.00 ,1790.50 
695.00 ,Eshani Butala,11-14-2022,4.97 ,86.00 ,801.72 
696.00 ,Darshit Venkatesh,5-18-2023,3.46 ,266.00 ,638.06 
697.00 ,Emir Gera,03-06-2023,3.25 ,171.00 ,3017.39 
698.00 ,Chirag Gill,7-27-2023,3.82 ,424.00 ,2635.19 
699.00 ,Abram Varghese,8-23-2022,3.94 ,75.00 ,1979.02 
700.00 ,Samarth Khanna,3-26-2023,4.67 ,260.00 ,3658.72 
701.00 ,Zain Bhatt,12-04-2022,3.82 ,207.00 ,4782.68 
702.00 ,Nehmat Ben,4-21-2023,4.48 ,295.00 ,4502.85 
703.00 ,Kiaan Keer,4-28-2023,3.10 ,92.00 ,1413.78 
704.00 ,Hiran Buch,2-27-2023,3.42 ,456.00 ,3696.14 
705.00 ,Gatik Solanki,1-28-2023,3.60 ,204.00 ,3775.50 
706.00 ,Renee Seshadri,5-23-2023,3.87 ,294.00 ,1295.69 
707.00 ,Shlok Babu,08-02-2023,3.68 ,488.00 ,4198.46 
708.00 ,Biju Subramaniam,6-21-2023,3.24 ,230.00 ,1972.47 
709.00 ,Jiya Som,03-02-2023,4.50 ,82.00 ,3293.95 
710.00 ,Jayesh Sinha,07-10-2023,3.62 ,129.00 ,4516.78 
711.00 ,Ritvik Issac,5-26-2023,4.82 ,351.00 ,1389.89 
712.00 ,Taran Dara,03-04-2023,3.97 ,422.00 ,4263.97 
713.00 ,Nitara Raju,8-23-2022,4.25 ,275.00 ,799.76 
714.00 ,Saanvi Mander,11-26-2022,3.88 ,84.00 ,1944.86 
715.00 ,Devansh Kala,03-08-2023,4.85 ,331.00 ,4128.81 
716.00 ,Aaryahi Dugar,12-13-2022,3.89 ,111.00 ,3806.62 
717.00 ,Anay Talwar,12-26-2022,4.73 ,402.00 ,4112.40 
718.00 ,Vardaniya Saraf,3-15-2023,3.18 ,165.00 ,1538.71 
719.00 ,Romil Shere,06-11-2023,4.03 ,299.00 ,4973.06 
720.00 ,Jayesh Chacko,3-26-2023,4.09 ,332.00 ,2643.56 
721.00 ,Krish Lad,9-18-2022,3.68 ,203.00 ,1585.61 
722.00 ,Kaira Sunder,11-19-2022,3.44 ,417.00 ,4242.06 
723.00 ,Amira Ram,09-06-2022,3.53 ,266.00 ,1969.38 
724.00 ,Navya Das,6-25-2023,3.43 ,313.00 ,1166.45 
725.00 ,Lakshit Kakar,7-29-2023,4.98 ,352.00 ,4595.49 
726.00 ,Mahika Ratta,3-29-2023,4.23 ,165.00 ,4678.93 
727.00 ,Lakshay Deol,02-08-2023,4.92 ,82.00 ,4841.11 
728.00 ,Aarav Dixit,08-06-2023,3.62 ,316.00 ,2146.68 
729.00 ,Dishani Samra,1-19-2023,4.03 ,366.00 ,3565.89 
730.00 ,Miraya Jha,09-12-2022,4.21 ,61.00 ,1997.13 
731.00 ,Umang Rajan,07-03-2023,3.17 ,457.00 ,2376.13 
732.00 ,Aaina Contractor,5-24-2023,4.78 ,322.00 ,4798.18 
733.00 ,Zara Krish,6-15-2023,4.19 ,287.00 ,3684.03 
734.00 ,Mahika Butala,4-17-2023,3.06 ,57.00 ,4192.11 
735.00 ,Jayesh Reddy,12-22-2022,4.34 ,273.00 ,3310.18 
736.00 ,Tejas Chana,1-30-2023,3.28 ,479.00 ,3880.74 
737.00 ,Jivin Sen,05-02-2023,3.37 ,239.00 ,721.17 
738.00 ,Kashvi Swaminathan,11-21-2022,3.83 ,279.00 ,518.84 
739.00 ,Lagan Garg,05-11-2023,4.51 ,266.00 ,4668.22 
740.00 ,Alia Kala,3-24-2023,3.96 ,175.00 ,4675.55 
741.00 ,Tiya Goel,10-02-2022,4.97 ,383.00 ,1337.83 
742.00 ,Navya Dass,12-01-2022,4.76 ,350.00 ,2688.25 
743.00 ,Dhruv Talwar,08-01-2023,3.84 ,198.00 ,2030.06 
744.00 ,Mahika Din,5-28-2023,3.79 ,99.00 ,2096.24 
745.00 ,Darshit Kumar,9-18-2022,3.81 ,298.00 ,4124.57 
746.00 ,Shamik Edwin,09-01-2022,4.17 ,394.00 ,3933.26 
747.00 ,Vanya Gopal,09-04-2022,3.16 ,62.00 ,4631.41 
748.00 ,Stuvan Chandran,11-27-2022,3.47 ,237.00 ,1209.41 
749.00 ,Shlok Andra,12-08-2022,3.94 ,52.00 ,3315.19 
750.00 ,Kashvi Shere,04-07-2023,4.10 ,199.00 ,4228.81 
751.00 ,Jayant Saraf,7-17-2023,3.59 ,408.00 ,3951.34 
752.00 ,Mannat Bava,01-10-2023,3.50 ,115.00 ,573.26 
753.00 ,Ritvik Suresh,7-24-2023,3.44 ,411.00 ,3022.17 
754.00 ,Urvi Ahluwalia,10-18-2022,3.42 ,493.00 ,3397.46 
755.00 ,Romil Sha,05-11-2023,3.70 ,500.00 ,2880.29 
756.00 ,Indranil Salvi,02-10-2023,3.22 ,485.00 ,2346.40 
757.00 ,Shray Chhabra,05-07-2023,3.36 ,262.00 ,3434.26 
758.00 ,Nakul Thakkar,11-12-2022,3.06 ,278.00 ,595.47 
759.00 ,Hridaan Baria,06-12-2023,3.31 ,421.00 ,4398.61 
760.00 ,Jayant Barad,8-23-2022,4.21 ,75.00 ,3640.96 
761.00 ,Ela Sachdev,11-29-2022,4.70 ,117.00 ,597.28 
762.00 ,Jhanvi Sengupta,09-08-2022,3.59 ,265.00 ,509.39 
763.00 ,Kanav Dora,7-26-2023,3.89 ,406.00 ,3853.08 
764.00 ,Manikya Gade,10-21-2022,4.68 ,322.00 ,656.40 
765.00 ,Chirag Keer,06-07-2023,3.78 ,114.00 ,3490.79 
766.00 ,Saira Rama,1-18-2023,3.95 ,309.00 ,3468.22 
767.00 ,Vanya Walla,2-20-2023,5.00 ,140.00 ,1727.58 
768.00 ,Tara Bassi,8-19-2022,4.24 ,233.00 ,3648.94 
769.00 ,Advik Kadakia,04-10-2023,4.33 ,333.00 ,3595.29 
770.00 ,Baiju Baral,9-17-2022,3.97 ,266.00 ,1148.90 
771.00 ,Divit Dora,04-06-2023,4.43 ,498.00 ,3884.26 
772.00 ,Kaira Shan,04-05-2023,3.26 ,447.00 ,4083.49 
773.00 ,Lagan Sarin,10-24-2022,3.02 ,373.00 ,4665.03 
774.00 ,Nishith Gour,09-10-2022,3.42 ,361.00 ,554.19 
775.00 ,Stuvan Sarna,11-19-2022,4.11 ,371.00 ,3908.80 
776.00 ,Pari Barad,03-12-2023,4.31 ,220.00 ,3097.21 
777.00 ,Zeeshan Andra,11-11-2022,4.05 ,485.00 ,1234.28 
778.00 ,Kavya Chakraborty,9-21-2022,3.20 ,360.00 ,4695.20 
779.00 ,Kaira Kari,03-10-2023,3.61 ,379.00 ,4857.73 
780.00 ,Samaira Sundaram,7-14-2023,3.85 ,87.00 ,3846.40 
781.00 ,Badal Roy,7-30-2023,3.57 ,346.00 ,2926.39 
782.00 ,Pranay Dubey,7-14-2023,4.44 ,192.00 ,3408.99 
783.00 ,Anaya Kota,12-13-2022,4.00 ,245.00 ,4250.16 
784.00 ,Rohan Sodhi,3-24-2023,4.58 ,315.00 ,1066.31 
785.00 ,Kabir Hari,1-13-2023,3.34 ,349.00 ,1205.88 
786.00 ,Krish Devan,4-25-2023,4.37 ,303.00 ,4227.23 
787.00 ,Yuvaan Ratta,05-06-2023,3.17 ,58.00 ,709.80 
788.00 ,Mannat Bhatia,2-13-2023,5.00 ,436.00 ,3672.33 
789.00 ,Anahi Iyengar,10-12-2022,4.67 ,180.00 ,2564.99 
790.00 ,Zaina Chowdhury,10-16-2022,3.20 ,262.00 ,2366.82 
791.00 ,Mahika Saran,01-11-2023,3.84 ,317.00 ,1451.41 
792.00 ,Mahika Ganesh,01-10-2023,4.84 ,200.00 ,2242.21 
793.00 ,Madhup Mangat,7-28-2023,3.28 ,67.00 ,2463.81 
794.00 ,Advik Dhingra,5-23-2023,4.19 ,161.00 ,802.84 
795.00 ,Kavya Sanghvi,11-27-2022,3.24 ,163.00 ,4411.18 
796.00 ,Bhamini Sood,2-18-2023,4.08 ,451.00 ,2159.60 
797.00 ,Yakshit Ramanathan,7-28-2023,3.04 ,452.00 ,3671.72 
798.00 ,Khushi Wali,10-08-2022,3.66 ,475.00 ,3040.68 
